Date,Category,Sales,Price,Discount,TrendScore,Stock,Rating,MarketingBudget,Month,Quarter,DayOfWeek,Trend
2024-02-28,Dress,80,1160,40,8.026854274615959,877,3.8176330259982176,60677,2,1,2,0
2024-02-28,T-Shirt,60,839,40,6.575479762668289,562,4.975518387895121,64474,2,1,2,0
2024-02-28,Sweater,384,298,0,8.044264366697343,593,3.6515687165159703,28291,2,1,2,1
2024-02-28,Jacket,249,934,40,6.536974944079098,919,3.7606288934934415,17411,2,1,2,1
2024-02-28,Pants,112,917,40,4.188126164002971,254,4.121194628793391,36174,2,1,2,0
2024-02-29,Dress,135,659,10,2.2042336265153986,504,3.528788415234585,78294,2,1,3,0
2024-02-29,T-Shirt,198,799,10,2.707253633572095,164,3.9852505923672106,64353,2,1,3,0
2024-02-29,Sweater,331,322,30,4.342677108851267,596,4.321939233460539,9798,2,1,3,1
2024-02-29,Jacket,349,332,40,5.394170233196004,807,4.796990588210626,42487,2,1,3,1
2024-02-29,Pants,131,893,20,4.382994566311924,535,4.7893478474704185,60316,2,1,3,0
2024-03-01,Dress,91,546,0,9.598012178535354,116,4.488038219311165,95536,3,1,4,0
2024-03-01,T-Shirt,178,1303,30,1.6877517349424629,196,4.761307369138883,25281,3,1,4,0
2024-03-01,Sweater,70,1457,20,5.4590689311488365,875,4.8426766110598045,56399,3,1,4,0
2024-03-01,Jacket,128,1105,40,2.3515210073533748,515,4.982412906500197,27614,3,1,4,0
2024-03-01,Pants,150,1181,40,1.3421966341370943,186,4.574485082094023,12788,3,1,4,0
2024-03-02,Dress,66,297,40,4.488357083344926,465,4.987382613305411,75067,3,1,5,0
2024-03-02,T-Shirt,192,1384,20,2.6667601108072114,590,4.118196395394158,81295,3,1,5,0
2024-03-02,Sweater,113,287,30,9.090107416056119,747,4.6538347217572005,40144,3,1,5,0
2024-03-02,Jacket,98,985,0,6.795138281870176,477,4.217382941863885,11910,3,1,5,0
2024-03-02,Pants,163,298,30,3.6353983303086825,587,3.670934952071476,44071,3,1,5,0
2024-03-03,Dress,144,1461,30,2.4097459327642747,621,4.007401258991748,63279,3,1,6,0
2024-03-03,T-Shirt,195,332,0,4.34950321453762,926,4.325137910687234,54145,3,1,6,0
2024-03-03,Sweater,163,939,30,3.1662344064925447,824,4.513973413379533,69946,3,1,6,0
2024-03-03,Jacket,162,1037,40,3.573161103152441,643,3.9753837160174172,81272,3,1,6,0
2024-03-03,Pants,61,1406,10,6.724636873568426,760,4.967595918200894,28911,3,1,6,0
2024-03-04,Dress,184,812,30,1.4847238629822352,355,4.317540378345408,91250,3,1,0,0
2024-03-04,T-Shirt,138,683,30,1.388563622173105,565,3.6619155719696965,60731,3,1,0,0
2024-03-04,Sweater,76,237,30,7.595213902896255,782,4.637277516614806,71912,3,1,0,0
2024-03-04,Jacket,52,852,20,2.3641243442890625,129,4.809984373791211,14496,3,1,0,0
2024-03-04,Pants,177,1402,10,6.022380926340703,683,3.8700182967824346,96396,3,1,0,0
2024-03-05,Dress,52,598,30,1.8926028962849433,323,4.819724728912908,73056,3,1,1,0
2024-03-05,T-Shirt,59,451,20,2.692222611538745,211,4.675687676728096,89899,3,1,1,0
2024-03-05,Sweater,135,383,10,8.559675822539642,111,4.618600674096848,18944,3,1,1,0
2024-03-05,Jacket,170,1193,20,7.806381921023073,834,3.958406323235322,17087,3,1,1,0
2024-03-05,Pants,150,847,30,4.468382947426257,231,4.583106407304106,71549,3,1,1,0
2024-03-06,Dress,86,971,40,1.2616424230955836,871,3.771978919888258,42804,3,1,2,0
2024-03-06,T-Shirt,69,422,30,5.590987412489427,614,3.5972803917244525,28225,3,1,2,0
2024-03-06,Sweater,104,649,30,1.475235644216753,635,4.5147019058395434,19226,3,1,2,0
2024-03-06,Jacket,109,1064,0,6.728415859442387,310,3.587826393865969,47092,3,1,2,0
2024-03-06,Pants,125,691,10,7.369128412668242,967,4.275903584662414,62775,3,1,2,0
2024-03-07,Dress,143,332,0,4.9061742955648775,245,4.057133002809569,55288,3,1,3,0
2024-03-07,T-Shirt,96,1120,0,9.39801998209202,912,3.7602201113989357,50253,3,1,3,0
2024-03-07,Sweater,53,809,20,7.173201439448773,658,4.759703428453426,62418,3,1,3,0
2024-03-07,Jacket,152,286,10,6.289924247759784,604,4.34832494738216,13329,3,1,3,0
2024-03-07,Pants,99,1122,20,1.217725875022197,353,4.379718638283061,40525,3,1,3,0
2024-03-08,Dress,130,712,40,1.50522493074589,646,4.144485219108403,86906,3,1,4,0
2024-03-08,T-Shirt,118,198,40,5.123681980641034,360,4.559028511496037,31201,3,1,4,0
2024-03-08,Sweater,53,787,10,9.184511728075567,891,4.594262342978595,47821,3,1,4,0
2024-03-08,Jacket,90,1355,30,2.18214467330416,668,4.627062629043569,18975,3,1,4,0
2024-03-08,Pants,85,874,30,1.4013541753566539,441,3.892558525603859,5162,3,1,4,0
2024-03-09,Dress,63,781,10,3.447547535157679,281,4.143330318291558,12896,3,1,5,0
2024-03-09,T-Shirt,119,990,40,8.677806610632853,718,3.593979805183032,23681,3,1,5,0
2024-03-09,Sweater,156,345,10,4.699860423406359,618,3.6296369161438196,19289,3,1,5,0
2024-03-09,Jacket,197,1093,40,1.470320913574214,591,4.681569523291563,27669,3,1,5,0
2024-03-09,Pants,106,314,10,9.815957563435813,680,4.481261902211112,39521,3,1,5,0
2024-03-10,Dress,98,520,0,9.523323889648507,544,3.6711436773319,12345,3,1,6,0
2024-03-10,T-Shirt,166,1044,10,1.7995622057880793,697,4.341834182423788,67032,3,1,6,0
2024-03-10,Sweater,110,722,10,4.635800886938934,142,3.6015025428500023,49629,3,1,6,0
2024-03-10,Jacket,66,1115,10,5.362266584170423,952,3.711439441282654,19357,3,1,6,0
2024-03-10,Pants,161,1230,10,1.8780625921536975,243,4.117648312376763,17924,3,1,6,0
2024-03-11,Dress,135,737,30,4.203760364153674,710,3.5779348663314026,15800,3,1,0,0
2024-03-11,T-Shirt,81,540,40,2.482357180890663,482,4.637637526803667,83707,3,1,0,0
2024-03-11,Sweater,192,525,40,6.93666429755268,727,4.80586763756901,61700,3,1,0,0
2024-03-11,Jacket,107,1199,0,1.2445067910300383,859,4.1958970652184995,47951,3,1,0,0
2024-03-11,Pants,93,1270,10,5.480312572308612,873,4.057899001875297,31390,3,1,0,0
2024-03-12,Dress,138,528,10,1.8406717477776604,808,4.946714980851217,7551,3,1,1,0
2024-03-12,T-Shirt,61,157,30,8.135689771304554,263,3.914662535875094,12239,3,1,1,0
2024-03-12,Sweater,104,1054,10,2.421593405518132,567,4.336730287893802,85257,3,1,1,0
2024-03-12,Jacket,56,997,20,4.2679066297060935,382,3.9153567310667134,9135,3,1,1,0
2024-03-12,Pants,178,1164,40,7.593717112307496,787,3.728156424833409,72843,3,1,1,0
2024-03-13,Dress,159,693,0,8.232431818973817,913,3.979500248660817,59400,3,1,2,0
2024-03-13,T-Shirt,112,1282,40,7.011279989232643,368,3.984516797579321,38691,3,1,2,0
2024-03-13,Sweater,151,396,20,7.1817489790752616,230,4.291099433184014,97051,3,1,2,0
2024-03-13,Jacket,175,1171,40,9.761116509785559,575,4.787265579735746,14587,3,1,2,0
2024-03-13,Pants,183,360,30,3.8291510186537354,494,4.851944016161973,31475,3,1,2,0
2024-03-14,Dress,180,737,30,5.728914212911236,376,3.6694148126167603,96353,3,1,3,0
2024-03-14,T-Shirt,83,190,20,5.053158810148714,413,4.420666128223549,89246,3,1,3,0
2024-03-14,Sweater,177,422,40,8.255762929034116,961,4.968657407022732,79658,3,1,3,0
2024-03-14,Jacket,82,873,40,7.085598058678906,165,3.9723793829194514,15487,3,1,3,0
2024-03-14,Pants,96,603,0,6.897541687224924,100,4.75556168786441,46814,3,1,3,0
2024-03-15,Dress,177,340,20,7.247355161588479,914,3.957966015045097,76906,3,1,4,0
2024-03-15,T-Shirt,106,1098,30,9.444743366036343,559,3.849144720651933,55939,3,1,4,0
2024-03-15,Sweater,126,1380,10,6.856916928028726,745,4.506098467858751,72990,3,1,4,0
2024-03-15,Jacket,140,1037,30,4.4345074588048,801,4.070600823455615,76678,3,1,4,0
2024-03-15,Pants,127,745,0,1.3782220765426476,955,3.5407625241362664,39518,3,1,4,0
2024-03-16,Dress,199,232,20,8.434351464999146,374,4.707360165262158,10075,3,1,5,1
2024-03-16,T-Shirt,120,1236,0,3.7427598584751998,474,4.299013830142332,83610,3,1,5,0
2024-03-16,Sweater,191,1293,40,5.866286289804193,564,3.8628407423882587,64711,3,1,5,0
2024-03-16,Jacket,169,969,0,8.420813272783288,920,3.945856711562926,97493,3,1,5,0
2024-03-16,Pants,90,217,30,8.670374869520632,972,3.9956120058136606,59869,3,1,5,0
2024-03-17,Dress,169,1300,40,8.543369651967321,531,3.552005400089725,59306,3,1,6,0
2024-03-17,T-Shirt,60,643,10,6.160144110716962,760,3.5954613639299637,63643,3,1,6,0
2024-03-17,Sweater,150,1162,40,5.727157817681442,423,4.802827259480433,91497,3,1,6,0
2024-03-17,Jacket,114,1181,40,7.250054105176379,523,3.975419881686679,76853,3,1,6,0
2024-03-17,Pants,96,676,0,4.067341298108619,919,4.1650700215687815,19567,3,1,6,0
2024-03-18,Dress,70,654,40,6.7564500505991365,922,4.268545666318686,36259,3,1,0,0
2024-03-18,T-Shirt,53,225,40,9.736895858273046,591,4.925796578879305,22569,3,1,0,0
2024-03-18,Sweater,140,1100,0,5.556394535456825,186,4.110457864451396,7261,3,1,0,0
2024-03-18,Jacket,194,722,30,6.436645093640973,382,3.7100361463299767,90371,3,1,0,0
2024-03-18,Pants,155,590,40,5.256742114859591,966,3.7941465691075895,10410,3,1,0,0
2024-03-19,Dress,133,802,40,1.0495521924437874,401,3.5742452802405,22543,3,1,1,0
2024-03-19,T-Shirt,92,553,30,3.5641721937786475,906,4.703878519369719,22087,3,1,1,0
2024-03-19,Sweater,111,767,20,1.3994899495376898,332,4.095522561855788,75448,3,1,1,0
2024-03-19,Jacket,90,1005,40,4.107008285215229,282,4.811333787027763,75028,3,1,1,0
2024-03-19,Pants,60,1056,40,9.364840250258027,656,4.091864113396469,66035,3,1,1,0
2024-03-20,Dress,68,733,40,7.426293800201708,367,4.511911779374325,27432,3,1,2,0
2024-03-20,T-Shirt,94,751,30,8.390784542952039,619,4.794320754368618,84190,3,1,2,0
2024-03-20,Sweater,133,999,10,2.030388742593146,772,4.184354763433313,21977,3,1,2,0
2024-03-20,Jacket,196,561,30,9.102891412668443,431,3.620270021122855,24086,3,1,2,0
2024-03-20,Pants,90,1108,40,7.108029610053083,549,4.832058596540177,79637,3,1,2,0
2024-03-21,Dress,100,1291,0,6.513161215103373,639,3.7577727219906416,65058,3,1,3,0
2024-03-21,T-Shirt,166,536,10,1.1053594965781366,367,3.9425610614812343,39624,3,1,3,0
2024-03-21,Sweater,104,1135,40,2.1070296561137107,148,3.8240770475175307,77982,3,1,3,0
2024-03-21,Jacket,87,426,20,4.869379696511333,710,3.6164219670971613,41788,3,1,3,0
2024-03-21,Pants,171,1203,30,3.036511973928086,899,4.733633560502417,84003,3,1,3,0
2024-03-22,Dress,128,1214,20,6.2397887193470245,924,3.5411304649589863,90920,3,1,4,0
2024-03-22,T-Shirt,83,589,30,4.874764046159868,295,3.5671676757570023,26312,3,1,4,0
2024-03-22,Sweater,96,1321,20,1.229029839151758,543,4.068365417088222,49014,3,1,4,0
2024-03-22,Jacket,175,544,0,1.9113392315364304,675,4.408668874179035,5929,3,1,4,0
2024-03-22,Pants,165,1377,0,1.9473326667731115,724,3.710829451367541,12069,3,1,4,0
2024-03-23,Dress,169,592,20,9.67615666405932,871,3.6489533041305395,12597,3,1,5,0
2024-03-23,T-Shirt,156,597,20,2.4402244281687464,917,3.969809391605261,58161,3,1,5,0
2024-03-23,Sweater,171,274,40,9.603269460597874,968,4.211009642724734,28173,3,1,5,0
2024-03-23,Jacket,67,350,0,1.793815334108836,158,4.94170322811139,76155,3,1,5,0
2024-03-23,Pants,194,258,30,9.820980931723902,588,4.330567228037017,81449,3,1,5,0
2024-03-24,Dress,158,970,20,8.546942934125454,998,3.9534998740272407,61882,3,1,6,0
2024-03-24,T-Shirt,134,1091,30,3.115334933234426,238,4.3365632393750655,80250,3,1,6,0
2024-03-24,Sweater,178,1453,40,4.996393742819826,210,4.725135395179292,18283,3,1,6,0
2024-03-24,Jacket,66,1272,30,3.704404470403891,313,4.354066041773424,89754,3,1,6,0
2024-03-24,Pants,134,669,30,8.673020037113982,712,4.314536875936495,80774,3,1,6,0
2024-03-25,Dress,113,1264,40,6.392085265362926,921,4.300079943148043,24595,3,1,0,0
2024-03-25,T-Shirt,198,544,30,1.519669466822564,283,3.9136513523770353,71093,3,1,0,0
2024-03-25,Sweater,61,1032,20,5.616121745324778,719,4.22511115395972,83405,3,1,0,0
2024-03-25,Jacket,151,1389,20,5.60147915980676,860,4.043402130647887,41304,3,1,0,0
2024-03-25,Pants,131,753,20,6.419052868193016,850,4.36029342718336,58410,3,1,0,0
2024-03-26,Dress,97,660,0,1.5352441198055269,948,4.460297467339435,20072,3,1,1,0
2024-03-26,T-Shirt,145,989,20,3.807091720038524,422,4.172478583054133,30518,3,1,1,0
2024-03-26,Sweater,80,869,10,5.291591214860354,448,3.54582418564007,41674,3,1,1,0
2024-03-26,Jacket,103,1055,10,6.692896989692451,376,4.038073288125521,16944,3,1,1,0
2024-03-26,Pants,84,845,0,8.140546128748129,262,4.996731283522967,15503,3,1,1,0
2024-03-27,Dress,75,262,20,7.64082566705377,124,4.449359496017651,91156,3,1,2,0
2024-03-27,T-Shirt,185,337,0,7.895043395160275,775,4.550051409158156,20038,3,1,2,0
2024-03-27,Sweater,153,1438,10,1.6988440120444457,483,4.531109546204356,6381,3,1,2,0
2024-03-27,Jacket,124,1059,30,6.193365980157197,389,3.5091331223597586,89050,3,1,2,0
2024-03-27,Pants,172,507,10,1.6917586774854716,474,4.763111656097869,61699,3,1,2,0
2024-03-28,Dress,193,1361,10,1.6561165183111317,112,4.500281631521402,73487,3,1,3,0
2024-03-28,T-Shirt,169,1200,40,6.24931743210504,906,3.8390434967239995,20592,3,1,3,0
2024-03-28,Sweater,62,1226,20,6.830357013914755,825,3.781764278806661,21566,3,1,3,0
2024-03-28,Jacket,72,693,10,6.272783096081673,555,4.331986022052643,30235,3,1,3,0
2024-03-28,Pants,163,1187,10,7.4255736925593085,152,4.70593776132878,51101,3,1,3,0
2024-03-29,Dress,79,852,30,2.2858836520547055,570,4.58098271792467,79763,3,1,4,0
2024-03-29,T-Shirt,168,1463,10,8.414002810910487,738,3.581498052234356,84563,3,1,4,0
2024-03-29,Sweater,98,1140,0,5.6001622531350685,253,4.572558078276026,49757,3,1,4,0
2024-03-29,Jacket,87,358,10,5.202711999672497,489,3.8702358038028533,60103,3,1,4,0
2024-03-29,Pants,188,782,0,2.1693693208213114,236,4.7640678532408325,10571,3,1,4,0
2024-03-30,Dress,149,1060,20,4.904356776188766,276,4.065970492109486,53695,3,1,5,0
2024-03-30,T-Shirt,194,620,10,6.081661458975368,927,4.449067818122901,28478,3,1,5,0
2024-03-30,Sweater,187,324,40,7.417414455708868,112,3.7742108549853506,94963,3,1,5,0
2024-03-30,Jacket,60,580,0,3.6824698777549885,632,4.213109911775111,10842,3,1,5,0
2024-03-30,Pants,189,1466,10,1.943272584978149,601,4.935199723226429,23971,3,1,5,0
2024-03-31,Dress,90,1476,10,6.709817307579253,326,4.0547198839807645,79619,3,1,6,0
2024-03-31,T-Shirt,62,359,40,8.39961898134781,130,4.579480724915795,34320,3,1,6,0
2024-03-31,Sweater,122,1339,20,7.574467248629112,199,4.516719800465067,88692,3,1,6,0
2024-03-31,Jacket,186,925,30,7.647377123190976,127,4.961887717002995,63283,3,1,6,0
2024-03-31,Pants,198,689,0,9.01193502372557,351,3.564510427800409,78016,3,1,6,0
2024-04-01,Dress,98,267,10,5.894251550796136,914,4.753220338613292,66997,4,2,0,0
2024-04-01,T-Shirt,62,1275,10,1.1739486782584092,967,4.923268933746696,87594,4,2,0,0
2024-04-01,Sweater,180,260,0,9.154592971177287,983,3.5148857316917534,66610,4,2,0,0
2024-04-01,Jacket,171,1361,10,7.097880407130579,951,4.18237833426138,48791,4,2,0,0
2024-04-01,Pants,153,847,30,2.1299519328638805,792,3.614577417487184,56374,4,2,0,0
2024-04-02,Dress,183,814,0,7.651239020091628,618,4.022143389752432,25093,4,2,1,0
2024-04-02,T-Shirt,61,869,20,6.967066115275983,746,4.818882672269577,58554,4,2,1,0
2024-04-02,Sweater,124,925,0,6.455319084401317,603,4.186993638505357,67522,4,2,1,0
2024-04-02,Jacket,181,765,20,7.3912188861825925,256,3.869905452467037,36131,4,2,1,0
2024-04-02,Pants,128,1297,30,1.5206000450244455,701,4.985313340381432,16908,4,2,1,0
2024-04-03,Dress,105,757,30,5.900340995202367,242,4.3419403144226045,54429,4,2,2,0
2024-04-03,T-Shirt,66,1263,30,6.577611142897803,540,4.433620462348995,51473,4,2,2,0
2024-04-03,Sweater,94,416,40,8.300113929401238,459,4.859631445871655,12006,4,2,2,0
2024-04-03,Jacket,114,1222,30,4.036061269153212,537,4.2049824022369044,23990,4,2,2,0
2024-04-03,Pants,75,154,30,6.678296112062471,558,3.5668457351730187,81721,4,2,2,0
2024-04-04,Dress,64,885,40,9.541640766833595,657,3.6143588269603466,69805,4,2,3,0
2024-04-04,T-Shirt,111,747,10,5.921736768776135,401,4.149224003314204,72293,4,2,3,0
2024-04-04,Sweater,52,1139,40,5.332000388820984,592,3.574968542989518,98344,4,2,3,0
2024-04-04,Jacket,124,482,10,8.684064295342004,767,4.48867064670429,33328,4,2,3,0
2024-04-04,Pants,65,729,20,5.484124004493457,795,4.567584208619073,20449,4,2,3,0
2024-04-05,Dress,125,1312,40,4.932962970990587,118,3.764143206995892,35873,4,2,4,0
2024-04-05,T-Shirt,183,1433,30,8.13335604659545,670,4.0325615846779375,39064,4,2,4,0
2024-04-05,Sweater,156,394,10,9.703474132834314,619,3.742507154355443,13199,4,2,4,0
2024-04-05,Jacket,145,644,0,5.124111853535505,692,3.7440496157128487,98783,4,2,4,0
2024-04-05,Pants,135,242,30,1.1089280509849668,173,4.676631287005127,13155,4,2,4,0
2024-04-06,Dress,153,471,20,3.2843897034102536,254,3.5437546454678968,90867,4,2,5,0
2024-04-06,T-Shirt,190,1346,10,9.112447869777414,537,4.096754938253236,30242,4,2,5,0
2024-04-06,Sweater,83,278,0,7.849071311458529,852,4.453165468489284,8696,4,2,5,0
2024-04-06,Jacket,152,867,0,8.087941772729014,215,4.079484759614699,87612,4,2,5,0
2024-04-06,Pants,140,1255,30,8.625445009496733,868,3.7873894186022388,35099,4,2,5,0
2024-04-07,Dress,165,1439,20,2.9876750466670803,204,3.8430416141005472,96328,4,2,6,0
2024-04-07,T-Shirt,194,1451,10,7.115949344205175,832,4.147070973161112,61575,4,2,6,0
2024-04-07,Sweater,188,973,20,4.847516481953005,687,4.638164380635988,71668,4,2,6,0
2024-04-07,Jacket,96,476,10,9.033024047378271,504,4.644662545401962,48798,4,2,6,0
2024-04-07,Pants,155,233,10,2.8421209815155555,320,3.8829636147558975,47351,4,2,6,0
2024-04-08,Dress,196,261,30,6.724382219019715,574,3.6035113889192245,87190,4,2,0,0
2024-04-08,T-Shirt,178,856,20,8.522433351194644,288,4.590123836252295,52068,4,2,0,0
2024-04-08,Sweater,73,685,10,8.42309070650008,389,4.813824625275585,11614,4,2,0,0
2024-04-08,Jacket,165,428,40,1.3381398135901663,353,4.320050780835152,42544,4,2,0,0
2024-04-08,Pants,106,849,40,7.508154464942987,779,3.8391879968745077,90076,4,2,0,0
2024-04-09,Dress,110,361,20,8.944609426060797,441,4.594017191131995,82787,4,2,1,0
2024-04-09,T-Shirt,125,1211,20,6.967424726230802,850,4.123915856872783,27412,4,2,1,0
2024-04-09,Sweater,136,455,40,7.413591997886615,510,3.9071578664513003,94272,4,2,1,0
2024-04-09,Jacket,175,645,20,9.995895268471848,839,4.977287604143713,32127,4,2,1,0
2024-04-09,Pants,71,362,40,2.346413045742573,371,3.617683724475686,15014,4,2,1,0
2024-04-10,Dress,81,592,10,8.025685456830015,620,3.903270113679265,74087,4,2,2,0
2024-04-10,T-Shirt,59,875,0,4.255392293736225,659,3.944839868308896,37920,4,2,2,0
2024-04-10,Sweater,172,1066,40,1.9226436765982702,932,4.562734546239196,7610,4,2,2,0
2024-04-10,Jacket,85,1254,0,5.039322811719454,293,4.545814072864455,12263,4,2,2,0
2024-04-10,Pants,172,1371,0,2.098274448896638,477,4.593471592483724,24873,4,2,2,0
2024-04-11,Dress,122,1314,30,9.806729215502266,614,3.678311586765608,46520,4,2,3,0
2024-04-11,T-Shirt,125,324,40,9.523816003976671,164,3.967976030489628,80225,4,2,3,0
2024-04-11,Sweater,64,1273,30,4.459195346717214,950,4.67325689463687,23919,4,2,3,0
2024-04-11,Jacket,127,975,0,9.732313987534514,800,3.646271488461346,93791,4,2,3,0
2024-04-11,Pants,108,1074,20,7.355738646670228,267,3.577503082486942,23624,4,2,3,0
2024-04-12,Dress,76,539,40,9.653620050847763,582,4.92870067503177,57815,4,2,4,0
2024-04-12,T-Shirt,172,1262,30,7.094371712119063,527,3.9350682979436553,69887,4,2,4,0
2024-04-12,Sweater,71,1032,0,8.170132574722352,618,3.969294741282695,16889,4,2,4,0
2024-04-12,Jacket,65,1164,20,6.6519404434368825,599,4.5110298785881895,77827,4,2,4,0
2024-04-12,Pants,162,1185,40,3.760989395699271,382,4.1174831906850535,24552,4,2,4,0
2024-04-13,Dress,54,718,30,4.640746470164827,217,3.870697331992088,90024,4,2,5,0
2024-04-13,T-Shirt,111,199,0,7.168994948997113,296,3.608166639394153,82789,4,2,5,0
2024-04-13,Sweater,96,601,0,6.775609575687024,793,4.600230119738156,50270,4,2,5,0
2024-04-13,Jacket,63,364,20,8.067419303644137,576,3.6520593463297386,94116,4,2,5,0
2024-04-13,Pants,73,487,10,9.232580034608532,491,3.601253820025733,60312,4,2,5,0
2024-04-14,Dress,115,667,10,2.019731542547178,417,4.33324313615879,19256,4,2,6,0
2024-04-14,T-Shirt,120,1168,20,2.847996448361198,444,4.610242053142194,76291,4,2,6,0
2024-04-14,Sweater,73,735,10,6.432734805034376,394,3.7581659042341666,72054,4,2,6,0
2024-04-14,Jacket,69,702,30,6.391401284353434,695,3.6381428798493536,21193,4,2,6,0
2024-04-14,Pants,102,951,20,4.35933833016483,382,4.514039432078821,99767,4,2,6,0
2024-04-15,Dress,119,894,20,3.439866283876592,607,3.5030277766223508,45387,4,2,0,0
2024-04-15,T-Shirt,114,744,10,5.04176270509852,920,4.91710438817462,7994,4,2,0,0
2024-04-15,Sweater,97,1066,20,7.950709136488086,967,4.55170939162621,60276,4,2,0,0
2024-04-15,Jacket,77,1030,40,6.246334511238368,916,4.3129851123346485,70618,4,2,0,0
2024-04-15,Pants,178,1246,40,6.555241187638531,899,3.8220017959588053,75821,4,2,0,0
2024-04-16,Dress,194,991,10,7.685424774156846,789,3.6389382245770507,12674,4,2,1,0
2024-04-16,T-Shirt,134,1300,0,4.90618875437883,370,4.725878467050232,7426,4,2,1,0
2024-04-16,Sweater,122,1064,30,6.519625163986412,476,4.506013288073488,9017,4,2,1,0
2024-04-16,Jacket,88,518,40,8.897230419890338,579,4.867281939987975,65128,4,2,1,0
2024-04-16,Pants,159,218,20,3.2280379325189776,395,4.032291246119222,32586,4,2,1,0
2024-04-17,Dress,111,1487,0,7.055845017382718,437,4.058300587737829,96785,4,2,2,0
2024-04-17,T-Shirt,131,788,20,5.441508929389674,418,4.316380949170546,81162,4,2,2,0
2024-04-17,Sweater,151,982,20,5.693041217501921,790,4.656113796358327,28248,4,2,2,0
2024-04-17,Jacket,122,658,20,5.84498748930142,468,4.797790021096716,24296,4,2,2,0
2024-04-17,Pants,86,798,10,8.086483240770995,952,4.117009199748716,25025,4,2,2,0
